record_id|employer|occupation
4082720242016568961|SHADY SIDE ACADEMY|MANAGER
4082720242016573778|SANDOZ|QUALITY MANAGER
4082720242016574115|NOT EMPLOYED|NOT EMPLOYED
4082720242016577093|RETIRED|RETIRED
4082720242016582354|RETIRED|RETIRED
4082720242016586045|RESOLUTE MANAGEMENT|ATTORNEY
4082720242016591248|NOT EMPLOYED|NOT EMPLOYED
4082720242016591531|NOT EMPLOYED|NOT EMPLOYED
4082720242016592356|NOT EMPLOYED|NOT EMPLOYED
4082720242016592426||
4082720242016592806|REPLY|SENIOR DIRECTOR
4082720242016596732|THERMO FISHER SCIENTIFIC|ATTORNEY
4082720242016598156|RETIRED|RETIRED
4082720242016601569|NOT EMPLOYED|NOT EMPLOYED
4082720242016602684|CATHOLIC RELIEF SERVICES|AGRONOMIST
4082720242016603843|CENTRAL GREENE SCHOOL DISTRICT|TEACHER
4082720242016606457|NOT EMPLOYED|NOT EMPLOYED
4082720242016606667|NEMOURS FONDATION|PHYSICIAN
4082720242016609611|SELF-EMPLOYED|PHYSICIAN
4082720242016609929|KOHLER|SALES
4082720242016610048|RETIRED|RETIRED
4082720242016610181|RETIRED|RETIRED
4082720242016610200|RETIRED|RETIRED
4082720242016613782|BENCO DENTAL COMPANY|BUSINESS OWNER
4082720242016614530|PATRICIA DANIELS|MUSICIAN
4082720242016616709|SELF-EMPLOYED|ARCHITECT
4082720242016623869|NOT EMPLOYED|NOT EMPLOYED
4082720242016625328|COLUMBIA UNIVERSITY|PROFESSOR AND DEAN
4082720242016626357|DREXEL|DATA ANALYST
4082720242016628699|COZEN O'CONNOR|LAWYER
4082720242016629200|NOT EMPLOYED|NOT EMPLOYED
4082720242016629276|CHILDREN'S HOSPITAL OF PHILADELPHIA|PHYSICIAN
4082720242016632515|UPMC|PHYSICIAN
4082720242016634504|NOT EMPLOYED|NOT EMPLOYED
4082720242016641444|NOT EMPLOYED|NOT EMPLOYED
4082720242016642683|UNIVERSITY OF PENNSYLVANIA|PHYSICIAN
4082720242016643211|NOT EMPLOYED|NOT EMPLOYED
4082720242016644781|COLUMBIA UNIVERSITY|PROFESSOR AND DEAN
4082720242016647861|MUSO & CO|CONSULTANT
4082720242016649913|NOT EMPLOYED|NOT EMPLOYED
4082720242016650987|JAGUAR LAND ROVER MAIN LINE|FINANCE MANAGER
4082720242016652428|MERCK|PM
4082720242016653075|NOT EMPLOYED|NOT EMPLOYED
4082720242016653333|NOT EMPLOYED|NOT EMPLOYED
4082720242016654451|NOT EMPLOYED|NOT EMPLOYED
4082720242016656499|RETIRED|RETIRED
4082720242016657821|JEFFERSON HEALTH|PHYSICIAN SCIENTIST
4082720242016657903|NOT EMPLOYED|NOT EMPLOYED
4082720242016658609|RETIRED|RETIRED
4082720242016661026|RETIRED|RETIRED
4082720242016661204|RETIRED|RETIRED
4082720242016661936|NOT EMPLOYED|NOT EMPLOYED
4082720242016663741|NONE|NONE
4082720242016665385|COSTQUEST ASSOC|ANALYST
4082720242016665399|SELF-EMPLOYED|PUBLISHING
4082720242016669331|NOT EMPLOYED|NOT EMPLOYED
4082720242016670094||
4082720242016670103|NOT EMPLOYED|NOT EMPLOYED
4082720242016670974|NOT EMPLOYED|NOT EMPLOYED
4082720242016671241|SELF-EMPLOYED|INVESTOR
4082720242016671262|SELF-EMPLOYED|INVESTOR
4082820242016692653||
4082820242016692849|RETIRED|RETIRED
4082820242016694224||
4082820242016694430|RETIRED|RETIRED
4082820242016694764|RETIRED|RETIRED
4082820242016694964|RETIRED|RETIRED
4082820242016697590|RETIRED|RETIRED
4082820242016698937|RETIRED|RETIRED
4082820242016699543||CONTROLLER
4082820242016701320|TSA|EXPLOSIVES SPECIALIST
4082820242016704266|RETIRED|RETIRED
4082820242016704932|RETIRED|RETIRED
4082820242016705327|RETIRED|RETIRED
4082820242016705906|RETIRED|RETIRED
4082820242016706171|RETIRED|RETIRED
4082820242016706512|POHANKA|AUTO DEALER
4082820242016706627|RETIRED|RETIRED
4082820242016708045|RETIRED|RETIRED
4082820242016708148|RETIRED|RETIRED
4082820242016708179|RETIRED|RETIRED
4082820242016708412|RETIRED|RETIRED
4082820242016709371|RETIRED|RETIRED
4082820242016711071|RETIRED|RETIRED
4082820242016711088|RETIRED|RETIRED
4082820242016711745|RETIRED|RETIRED
4082820242016713876|RETIRED|RETIRED
4082820242016714799|RETIRED|RETIRED
4082820242016714801|RETIRED|RETIRED
4082820242016718787|RETIRED|RETIRED
4082820242016719414|SELF|ARTIST
4082820242016719463|RETIRED|RETIRED
4082820242016720284|RETIRED|RETIRED
4082820242016720718|RETIRED|RETIRED
4082820242016721047|RETIRED|RETIRED
4082820242016721693|USPS|MAILMAN
4082820242016722095|RETIRED|RETIRED
4082820242016722375|SELF EMPLOYED|CPA
4082820242016722569|RETIRED|RETIRED
4082820242016722737|KRIEBEL MINERALS INC.|SELF EMPLOYED
4082820242016723762|RETIRED|RETIRED
4082820242016725098|RETIRED|RETIRED
4082820242016728241|SELF EMPLOYED|ELECTRICIAN
4082820242016729868|RETIRED|RETIRED
4082820242016729938|RETIRED|RETIRED
4082820242016732325|HOMEMAKER|HOMEMAKER
4082820242016732702|RETIRED|RETIRED
4082820242016733051|RETIRED|RETIRED
4082820242016733454|RETIRED|RETIRED
4082820242016733816|RETIRED|RETIRED
4082820242016734778|HOWELL BENEFIT SERVICES INC.|PRESIDENT
4082820242016736269|RETIRED|RETIRED
4082820242016736586|CARR & DUFF INC.|IT MAMAGER
4082820242016736778|RETIRED|RETIRED
4082820242016783810|RETIRED|RETIRED
4082820242016784566||
4082820242016785308|SOLAR TECHNOLOGY INC|ELECTRONICS ASSEMBLER
4082820242016785684|RETIRED|RETIRED
4082820242016785836|RETIRED|RETIRED
4082820242016789461|RETIRED|RETIRED
4082820242016791750|RETIRED|RETIRED
4082820242016791920|NGH EXPRESS INC|DELIVERY DRIVER
4082820242016791923|NGH EXPRESS INC|DELIVERY DRIVER
4082820242016795499|RETIRED|RETIRED
4082820242016795694|RETIRED|RETIRED
4082820242016796196|SELF EMPLOYED|DELI
4082820242016796957|RETIRED|RETIRED
4082820242016797752|RETIRED|RETIRED
4082820242016798248|COMOR INC|PLASTIC INJECTION MOLDER
4082820242016798343|RETIRED|RETIRED
4082820242016798725|HNL LABORATORY|PHYSICIAN
4082820242016800184|RETIRED|RETIRED
4082820242016800323|RETIRED|RETIRED
4082820242016802059|RETIRED|RETIRED
4082820242016804557|RETIRED|RETIRED
4082820242016807826|NEW PIG CORP|SHIPPING / RECEIVING
4082820242016808054|RETIRED|RETIRED
4082820242016809144|DANIELLE DUPUIS|BUSINESS OWNER
4082820242016810182|RETIRED|RETIRED
4082820242016811499|RETIRED|RETIRED
4082820242016811679|S GRIFFITH|CERTIFIED APPLICATOR
4082820242016811822|RETIRED|RETIRED
4082820242016812624|RETIRED|RETIRED
4082820242016814290|RETIRED|RETIRED
4082820242016814391|RETIRED|RETIRED
4082820242016814394|RETIRED|RETIRED
4082820242016815604|HH ROSEWOOD RE|BROKER
4082820242016816199|RETIRED|RETIRED
4082820242016817599|RETIRED|RETIRED
4082820242016817901|RETIRED|RETIRED
4082820242016818148|RETIRED|RETIRED
4082820242016819476|WALMART|SHELF STOCKER
4082820242016820515|SAUDER AND STOLTZFUS|CPA
4082820242016823980|RETIRED|RETIRED
4082820242016825450|RETIRED|RETIRED
4082820242016826859|RETIRED|RETIRED
4082820242016827244|RETIRED|RETIRED
4082820242016827814|SKANSKA|MANAGEMENT
4082820242016828131|HNL LABORATORY|PHYSICIAN
4082820242016828667|RETIRED|RETIRED
4082820242016829506|RETIRED|RETIRED
4082820242016831010|RETIRED|RETIRED
4082820242016831144|RETIRED|RETIRED
4082820242016833478|RETIRED|RETIRED
4082820242016833631|RETIRED|RETIRED
4082820242016836790|RETIRED|RETIRED
4082820242016836793|RETIRED|RETIRED
4082820242016837321|RETIRED|RETIRED
4082820242016837689|RETIRED|RETIRED
4082820242016838316|RETIRED|RETIRED
4082820242016841798|RETIRED|RETIRED
4082820242016843321|NONE|CHEMIST
4082820242016843538|RETIRED|RETIRED
4082820242016844865|ENGINEER|ENGINEER
4082820242016846316|RETIRED|RETIRED
4082820242016846443|WALMART|SHELF STOCKER
4082820242016849104|PEMPFIELD AREA SCHOOL DISTRICT|TEACHER
4082820242016850594|NESHAMINY SCHOOL DISTRICT|LUNCH AIDE
4082820242016852386|RETIRED|RETIRED
4082820242016853367|SELF|MOBILE DIAGNOSTIC TECH
4082820242016854993|KARNS PRIME N FANCY FOOD STORE|CASHIER
4082820242016859176|RETIRED|RETIRED
4082820242016859714|RETIRED|RETIRED
4082820242016859954|RETIRED|RETIRED
4082820242016860553|REALTY MARK ASSOCIATES|REALTOR
4082820242016863611|RETIRED|RETIRED
4082820242016864064|RETIRED|RETIRED
4082820242016865796|RETIRED|RETIRED
4082820242016869555|RETIRED|RETIRED
4082820242016871087|RETIRED|RETIRED
4082820242016871270|RETIRED|RETIRED
4082820242016871272|HNL LABORATORY|PHYSICIAN
4082820242016871581|RETIRED|RETIRED
4082820242016872659|RETIRED|RETIRED
4082820242016873438|NGH EXPRESS INC|DELIVERY DRIVER
4082820242016874280|RETIRED|RETIRED
4082820242016875267|RETIRED|RETIRED
4082820242016875612|HNL LABORATORY|PHYSICIAN
4082820242016875613|HNL LABORATORY|PHYSICIAN
4082820242016875916|SELF-EMPLOYED|OWNER
4082820242016877235|RETIRED|RETIRED
4082820242016882343|RETIRED|RETIRED
4082820242016882875|RETIRED|RETIRED
4082820242016884100|REMED|ACCOUNT RECEIVABLE
4082820242016884231|AK STEEL|MAINTENANCE
4082820242016884585|RETIRED|RETIRED
4082820242016887240|RETIRED|RETIRED
4082820242016887397|SELF|INSURANCE REP
4082820242016888288|RETIRED|RETIRED
4082820242016889094|HYDRO EAST|MECHANIC
4082820242016890035|RETIRED|RETIRED
4082820242016891583|RETIRED|RETIRED
4082820242016892108|DANIELLE DUPUIS|BUSINESS OWNER
4082820242016892109|DANIELLE DUPUIS|BUSINESS OWNER
4082820242016892710|RETIRED|RETIRED
4082820242016892799|PENSKE|DRIVER
4082820242016894433|RETIRED|RETIRED
4082820242016896335|RETIRED|RETIRED
4082820242016897193|RETIRED|RETIRED
4082820242016897722|RETIRED|RETIRED
4082820242016900525|RETIRED|RETIRED
4082820242016901710|RETIRED|RETIRED
4082820242016902524|BANK OF AMERICA|SOFTWARE DEVELOPER
4082820242016903025|RETIRED|RETIRED
4082820242016904251|RETIRED|RETIRED
4082820242016904256|RETIRED|RETIRED
4082820242016906669|RETIRED|RETIRED
4082820242016907479|RETIRED|RETIRED
4082820242016909608|RETIRED|RETIRED
4082820242016911170|RETIRED|RETIRED
4082820242016911582|RETIRED|RETIRED
4082820242016912382|LDSD|SCHOOL NURSE
4082820242016912496|RETIRED|RETIRED
4082820242016912839|SELF-EMPLOYED|OWNER
4082820242016913203|RETIRED|RETIRED
4082820242016914813|HOMEMAKER|HOMEMAKER
4082820242016915505|RETIRED|RETIRED
4082820242016916109|RETIRED|RETIRED
4082820242016916921|RETIRED|RETIRED
4082820242016916961|ROTHENBERG FIRM LLP|ATTORNEY
4082820242016936233|COMMONWEALTH OF PENNSYLVANIA|STATE REPRESENTATIVE
4082820242016936256|RETIRED|RETIRED
4082820242016936262|RETIRED|RETIRED
4082820242016936276|RETIRED|RETIRED
4082820242016938178|BECHTEL PLANT MACHINERY|ENGINEER
4082820242016939417|NOT EMPLOYED|NOT EMPLOYED
4082820242016939458|NOT EMPLOYED|RETIRED
4082820242016941474|WHITFORD FAMILY MEDICINE|NP
4082820242016946721|NOT EMPLOYED|RETIRED
4082820242016947118|SELF-EMPLOYED|SELF-EMPLOYED
4082820242016953862|NOT EMPLOYED|RETIRED
4082820242016957402|N/A|NOT EMPLOYED
4082820242016957611|PHILADELPHIA SCHOOL DISTRICT|SCHOOL PSYCHOLOGIST
4082820242016958035|N/A|NOT EMPLOYED
4082820242016958341|N/A|NOT EMPLOYED
4082820242016959133|BLVD. BLDG. INC.|REAL ESTATE
4082820242016959915|N/A|RETIRED
4082820242016960090|N/A|NOT EMPLOYED
4082820242016962136|N/A|NOT EMPLOYED
4082820242016962696|N/A|NOT EMPLOYED
4082820242016962883|ARCADIA UNIVERSITY|PROFESSOR OF ENGLISH
4082820242016964290|N/A|RETIRED
4082820242016964294|N/A|RETIRED
4082820242016966434|N/A|NOT EMPLOYED
4082820242016966808|N/A|NOT EMPLOYED
4082820242016967219|N/A|NOT EMPLOYED
4082820242016967657|N/A|NOT EMPLOYED
4082820242016967875|DELAWARE SYMPHONY ORCHESTRA|MUSICIAN
4082820242016968085|N/A|NOT EMPLOYED
4082820242016969435|SELF-EMPLOYED|ATTORNEY
4082820242016969645|LITTLER MENDELSON|ATTORNEY
4082820242016969666||
4082820242016970069|N/A|NOT EMPLOYED
4082820242016970966|N/A|NOT EMPLOYED
4082820242016971132|N/A|NOT EMPLOYED
4082820242016971811|N/A|RETIRED
4082820242016971967|N/A|NOT EMPLOYED
4082820242016972355|TREDYFFRIN/EASTTOWN SCHOOL DISTRICT|LIBRARIAN
4082820242016972681|N/A|NOT EMPLOYED
4082820242016972689|N/A|NOT EMPLOYED
4082820242016972921|N/A|RETIRED
4082820242016973081|N/A|NOT EMPLOYED
4082820242016973090|N/A|NOT EMPLOYED
4082820242016973144||
4082820242016976217|UNIVERSITY OF PITTSBURGH|PROFESSOR
4082820242016978127|AF|MANAGEMENT
4082820242016978278|N/A|NOT EMPLOYED
4082820242016978535|N/A|NOT EMPLOYED
4082820242016978761|N/A|NOT EMPLOYED
4082820242016979290|N/A|NOT EMPLOYED
4082820242016979684|N/A|RETIRED
4082820242016981375|N/A|NOT EMPLOYED
4082820242016982181|N/A|NOT EMPLOYED
4082820242016982230|SELF-EMPLOYED|COOK
4082820242016983656|TEMPLE UNIVERSITY|PROFESSOR EMERITUS
4082820242016985044|AMETEKL DREXELBROOK|MECHANICAL ENGINEER
4082820242016986674|N/A|NOT EMPLOYED
4082820242016987142|PAUL REICH AND MYERS|ATTORNEY
4082820242016988559|COMMUNITY ACADEMY|EDUCATOR
4082820242016989452|N/A|RETIRED
4082820242016989593|N/A|RETIRED
4082820242016989834|BMPC|ENGINEER
4082820242016990360|SELF-EMPLOYED|CONSULTANT
4082820242016991372|SIEMENS WESTINGHOUSE|ENGINEER
4082820242016991565|CITY OF PHILADELPHIA|CITY PLANNER
4082820242016992165|N/A|NOT EMPLOYED
4082820242016992653|UNIVERSITY OF PENNSYLVANIA|PROFESSOR
4082820242016993389|ESASD|EDUCATOR
4082820242016993920|N/A|NOT EMPLOYED
4082820242016996380|PPG|ENGINEER
4082820242016996512|JANNEY MONTGOMERY SCOTT LLC|IT PROFESSIONAL - ENTERPRISE PROJECT M
4082820242016997127|N/A|NOT EMPLOYED
4082820242016997229|N/A|NOT EMPLOYED
4082820242016998123|N/A|RETIRED
4082820242016999416|N/A|NOT EMPLOYED
4082820242017000022|N/A|RETIRED
4082820242017000527|SELF-EMPLOYED|OWNER
4082820242017000748|F.A. DAVIS COMPANY|EDITOR
4082820242017003693||
4082820242017003697||
4082820242017011527||
4082820242017031070||
4083020242017151762|N/A|RETIRED
4090120251290153541|NOT EMPLOYED|NOT EMPLOYED
4090120251290162002|PROOFPOINT|SOFTWARE ENGINEER
4090120251290165624|NOT EMPLOYED|NOT EMPLOYED
4090120251290165756|NOT EMPLOYED|NOT EMPLOYED
4090120251290167560|NOT EMPLOYED|NOT EMPLOYED
4090120251290170216|NOT EMPLOYED|NOT EMPLOYED
4090120251290176264|TSR|EXEC
4090120251290179061|DR.|PHYSICIAN
4090120251290186510|QUINN ANALYTICS|PRESIDENT
4090120251290189825|SELF EMPLOYED|CPA
4090120251290191388|NOT EMPLOYED|NOT EMPLOYED
4090120251290193502|NOT EMPLOYED|NOT EMPLOYED
4090120251290193709|NOT EMPLOYED|NOT EMPLOYED
4090120251290196136|NOT EMPLOYED|NOT EMPLOYED
4090120251290196293|NOT EMPLOYED|NOT EMPLOYED
4090120251290196295|NOT EMPLOYED|NOT EMPLOYED
4090120251290196297|NOT EMPLOYED|NOT EMPLOYED
4090120251290196610|US DEPARTMENT OF DEFENSE|QA REPRESENTATIVE
4090120251290196744|NOT EMPLOYED|NOT EMPLOYED
4090120251290198324|NOT EMPLOYED|NOT EMPLOYED
4090120251290202975|NOT EMPLOYED|NOT EMPLOYED
4090220251290232808|NOT EMPLOYED|NOT EMPLOYED
4090220251290234006|NOT EMPLOYED|NOT EMPLOYED
4090220251290237250|NOT EMPLOYED|NOT EMPLOYED
4090320242017233596|NOT EMPLOYED|RETIRED
4090320242017236684|NOT EMPLOYED|RETIRED
4090320242017242008|NOT EMPLOYED|NOT EMPLOYED
4090320242017242010|NOT EMPLOYED|NOT EMPLOYED
4090320242017244011|NOT EMPLOYED|RETIRED
4090320242017244078|NOT EMPLOYED|NOT EMPLOYED
4090320242017245628|NOT EMPLOYED|RETIRED
4090320242017248432|KAISERMAN CO. INC.|REAL ESTATE
4090320242017252775|NOT EMPLOYED|NOT EMPLOYED
4090320242017252789|NOT EMPLOYED|NOT EMPLOYED
4090320242017257005|NOT EMPLOYED|NOT EMPLOYED
4090320242017259150|NOT EMPLOYED|NOT EMPLOYED
4090320242017260793|NOT EMPLOYED|NOT EMPLOYED
4090320242017261308|NOT EMPLOYED|NOT EMPLOYED
4090320242017268829|NOT EMPLOYED|NOT EMPLOYED
4090320242017269714|NOT EMPLOYED|NOT EMPLOYED
4090320242017269732|NOT EMPLOYED|NOT EMPLOYED
4090320242017270340|NOT EMPLOYED|RETIRED
4090320242017271799|NOT EMPLOYED|NOT EMPLOYED
4090420242017321006|F.N.B. CORPORATION|DIR RETL BRANCH OPRTN SUPT
4090420242017321009|F.N.B. CORPORATION|MGR WHSL BNKG SLTN
4090420242017321061|F.N.B. CORPORATION|REGIONAL CREDIT OFFICER
4090420242017321115|F.N.B. CORPORATION|SALES EXECUTIVE - INSA
4090420242017321145|F.N.B. CORPORATION|REG MGR CML BNKG
4090420242017321149|F.N.B. CORPORATION|DIR ADMIN DEALER FLOOR PLAN
4090420242017321386|RITE AID CORPORATE|DIR RX CMPL & INVENTORY
4090420242038821289|NASCON INC.|OPERATOR
4090420242038821315|W & W STEEL ERECTORS LLC|OPERATOR
4090420242038821346|K C CONSTRUCTION COMPANY|OPERATOR
4090420242038821475|BRANDENBURG INDUSTRIAL SERVICE|OPERATOR
4090420242038821493|BENCARDINO EXCAVATING INC.|OPERATOR
4090420242038821601|JPC GROUP INC.|OPERATOR
4090420242038821632|JPC GROUP INC.|OPERATOR
4090420242038821677|FRANIA INC|OPERATOR
4090420242038821688|MORRISSEY INC.|OPERATOR
4090420242038821691|A P CONSTRUCTION INC|OPERATOR
4090420242038821768|PRECISION PIPELINE,LLC|OPERATOR
4090420242038821781|NAPP-GRECCO COMPANY|OPERATOR
4090420242038821820|TIERRA CONSTRUCTION SERVICES|OPERATOR
4090420242038821858|PRECISION PIPELINE,LLC|OPERATOR
4090420242038821864|AMQUIP CRANE RENTAL LLC|OPERATOR
4090420242038821974|TRUMBULL CORPORATION|OPERATOR
4090420242038823089|EAE DRILLING & TRUCKING|OPERATOR
4090420242038823111|AMQUIP CRANE RENTAL LLC|OPERATOR
4090420242038823230|OZ DIRECTIONAL DRILLING, LLC|OPERATOR
4090420242038823285|GENERAL ASPHALT PAVING CO|OPERATOR
4090420242038823369|MORRISSEY INC.|OPERATOR
4090420242038823384|MORRISSEY INC.|OPERATOR
4090420242038823468|CONTRACTORS RENTAL CORPORATION|OPERATOR
4090420242038823531|VBRACCIA CONSTRUCTION INC.|OPERATOR
4090420242038824719|N/A|NOT EMPLOYED
4090420242038826088|N/A|RETIRED
4090420242038826225|N/A|NOT EMPLOYED
4090420242038828256|N/A|NOT EMPLOYED
4090420242038830591|N/A|NOT EMPLOYED
4090420242038830816|N/A|NOT EMPLOYED
4090420242038831369|N/A|NOT EMPLOYED
4090420242038831370|N/A|NOT EMPLOYED
4090420242038833088|ENERGY TRANSFER EMPLEE MGMT CO|MANAGER - PUBLIC AFFAIRS
4090420242038833096|ENERGY TRANSFER EMPLEE MGMT CO|VP - GOVERNMENT AFFAIRS
4090420242038833592|BAC LOCAL 05 PA|FIELD REPRESENTATIVE
4090420242038837379|SELF EMPLOYED|EDUCATOR
4090420242038837392|INDIANA U. OF PA|PROFESSOR
4090420242038837591|NOT EMPLOYED|NOT EMPLOYED
4090420242038838901|NOT EMPLOYED|NOT EMPLOYED
4090420242038838925|HMS|ATTORNEY
4090420242038838950|NOT EMPLOYED|NOT EMPLOYED
4090420242038840045|SENATE OF PA|STATE SENATOR
4090420242038842192|NOT EMPLOYED|NOT EMPLOYED
4090420242038842242|SELF EMPLOYED|SELF EMPLOYED
4090420242038842739|NOT EMPLOYED|RETIRED
4090420242038851407|NOT EMPLOYED|NOT EMPLOYED
4090420242038851850|NOT EMPLOYED|NOT EMPLOYED
4090520242040182739|RETIRED|RETIRED
4090520242040182765|RETIRED|RETIRED
4090520242040182807||
4090520242040182851|RETIRED|RETIRED
4090520242040182927|EQT|HEAD OF EQT
4090520242040182995||
4090520242040183003|IWCC|ATTORNEY
4090520242040184581|RETIRED|RETIRED
4090520242040185235|RETIRED|RETIRED
4090620242040256642|LOWE'S HOME CENTERS LLC|STORE MANAGER
4090820242040315660|RETIRED|RETIRED
4090820242040315670|RETIRED|RETIRED
4090820242040315690|RETIRED|RETIRED
4090820242040315928|RETIRED|RETIRED
4090820242040317124|RETIRED|RETIRED
4090820242040318807|HOMEMAKER|HOMEMAKER
4090820242040323410|RETIRED|RETIRED
4090820242040325469|RETIRED|RETIRED
4090820242040327576|SELF|ELECTRONIC
4090820242040328442|SELF|BUILDER
4090820242040329350|TRACTOR SUPPLY COMPANY|STORE MANAGER
4090820242040329443|TRACTOR SUPPLY COMPANY|STORE MANAGER
4090820242040329648|NOVOCURE INC.|MEDICAL DIRECTOR, GLOBAL LEAD MEDICAL
4090820242040329660|NOVOCURE INC.|SENIOR TERRITORY MANAGER
4090820242040329672|NOVOCURE INC.|EXECUTIVE VICE PRESIDENT AND PRESIDENT
4090920242040353870|AGAPE FAMILY HOME|NURSE PRACTITIONER
4090920242040354104|BOULEVARD BUILDING, INC.|REAL ESTATE
4090920242040354750|N/A|RETIRED
4090920242040358302|N/A|RETIRED
4090920242040362220|N/A|RETIRED
4090920242040362690|FLORIO & PERRUCCI|ATTORNEY
4090920242040363098|N/A|RETIRED
4090920242040363100|N/A|RETIRED
4090920242040364014|N/A|RETIRED
4090920242040364100|N/A|RETIRED
4090920242040364152|N/A|RETIRED
4090920242040364756|N/A|RETIRED
4090920242040364758|N/A|RETIRED
4090920242040366742|N/A|RETIRED
4090920242040366826|N/A|RETIRED
4090920242040368655|N/A|RETIRED
4090920242040372143|N/A|RETIRED
4090920242040372473|N/A|RETIRED
4090920242040373455|N/A|RETIRED
4090920242040375243|N/A|RETIRED
4090920242040378761|N/A|RETIRED
4090920242040379979|N/A|RETIRED
4090920242040380999|N/A|RETIRED
4090920242040384097|SELF-EMPLOYED|ARTIST
4090920242040384109|SELF-EMPLOYED|ARTIST
4090920242040385069|N/A|RETIRED
4090920242040385077|N/A|RETIRED
4090920242040385113|N/A|RETIRED
4090920242040389403|NORRIS SALES COMPANY|EXECUTIVE
4091020242040431609|CIVIL & ENVIRONMENTAL CONSULTA|VP & GENERAL COUNSEL
4091020242040432776|TEVA SALES AND MARKETING, INC.|COUNTRY GENERAL MANAGER IV
4091020242040434291|NOT EMPLOYED|NOT EMPLOYED
4091020251290489026|NOT EMPLOYED|NOT EMPLOYED
4091020251290489118|NOT EMPLOYED|RETIRED
4091020251290491749|CITY OF FREMONT|CIVIL ENGINEER
4091020251290494206|NOT EMPLOYED|NOT EMPLOYED
4091020251290495955|NOT EMPLOYED|RETIRED
4091020251290497589|AIM ACADEMY|EDUCATOR
4091020251290498300|NOT EMPLOYED|NOT EMPLOYED
4091020251290502293|NOT EMPLOYED|NOT EMPLOYED
4091020251290502653|NOT EMPLOYED|NOT EMPLOYED
4091020251290513684|NOT EMPLOYED|NOT EMPLOYED
4091020251290516632|NOT EMPLOYED|NOT EMPLOYED
4091020251290517399|NOT EMPLOYED|NOT EMPLOYED
4091020251290518608|PROFESSIONAL PLANNING ASSOCIATES|PRACTICE MANAGER
4091020251290518632|NOT EMPLOYED|NOT EMPLOYED
4091020251290519151|NOT EMPLOYED|NOT EMPLOYED
4091020251290520536|NOT EMPLOYED|NOT EMPLOYED
4091020251290522434|NOT EMPLOYED|NOT EMPLOYED
4091020251290523900|CHS SERVICES GROUP|CONSTRUCTION MANAGEMENT
4091020251290526052|NOT EMPLOYED|RETIRED
4091020251290527421|NOT EMPLOYED|NOT EMPLOYED
4091020251290527721|DREXEL UNIVERSITY COLLEGE OF MEDICINE|BIOMEDICAL RESEARCH
4091020251290529809|NOT EMPLOYED|NOT EMPLOYED
4091020251290532624|SELF EMPLOYED|HORSE FARM OWNER
4091020251290536848|NOT EMPLOYED|NOT EMPLOYED
4091120242040473793|COLUMBIA GAS OF PENNSYLVANIA|COORDINATOR OUTREACH EDUCATION
4091120242040477751|UNITED AIRLINES|MACHINIST MEMBER
4091120242040479183|BLASI PRINTING|PRESIDENT
4091120242040479185|PHPI|ADMIN
4091120242040479275|O'MALLEY & LANGAN|LAWYER
4091120242040493641|MCGUIREWOODS LLP|ATTORNEY
4091120242040493860|COVESTRO LLC|IFM SITE OPERATIONS DIRECTOR
4091120242040494702|RETIRED|RETIRED
4091120242040499668|ADVENTHEALTH|ASSISTANT
4091120242040506951|RETIRED|RETIRED
4091120242040509159|RETIRED|RETIRED
4091120242040510301|NESHAMINY SCHOOL DISTRICT|LUNCH AIDE
4091120242040526191|INDEPENDENCE BLUE CROSS, LLC|SUPV CLIENT SETUP
4091120242040526224|INDEPENDENCE BLUE CROSS, LLC|DIR FAC/ANCL REIM ANAL & ADM
4091120242040526248|INDEPENDENCE BLUE CROSS, LLC|SVP TOTAL VALUE CNTRCT & REIM
4091120242040526273|INDEPENDENCE BLUE CROSS, LLC|DIR GM RISK ADJ & SUPP PROGRMS
4091120242040526324|INDEPENDENCE BLUE CROSS, LLC|DIR BUSINESS SOLUTIONS
4091120242040526328|INDEPENDENCE BLUE CROSS, LLC|ACTUARIAL ASSOCIATE & MGR
4091120242040532495||
4091120242040532505||
4091120251290737261|NOT EMPLOYED|RETIRED
4091120251290737836|NOT EMPLOYED|RETIRED
4091120251290738598|PAUL REICH AND MYERS|ATTORNEY
4091120251290740397|NOT EMPLOYED|NOT EMPLOYED
4091120251290740650|NOT EMPLOYED|NOT EMPLOYED
4091120251290742103|NOT EMPLOYED|NOT EMPLOYED
4091120251290743998|NOT EMPLOYED|NOT EMPLOYED
4091120251290747733|NOT EMPLOYED|NOT EMPLOYED
4091120251290747745|NOT EMPLOYED|NOT EMPLOYED
